OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_2523	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12 marine group	uncultured Bacteroidetes bacterium	?
OTU_2530	Archaea	Euryarchaeota	Thermoplasmata	Thermoplasmatales	Marine Group II	uncultured archaeon	?
OTU_2522	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	uncultured Bartonella sp.
OTU_2528	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter	?
OTU_2531	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2533	Bacteria	Acidobacteria	?	?	?	?	?
OTU_2527	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	?
OTU_2424	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2526	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	JG34-KF-361	uncultured proteobacterium	?
OTU_2529	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Endobacter	?
OTU_2535	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2532	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	?	?
OTU_2536	Bacteria	Tectomicrobia	?	?	?	?	?
OTU_2541	Bacteria	Firmicutes	?	?	?	?	?
OTU_2538	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2537	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured Sphingomonas sp.
OTU_2544	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2540	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	?	?
OTU_2543	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	?	?
OTU_2542	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	?	?	?
OTU_2545	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	?	?
OTU_2534	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	?
OTU_2549	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	?
OTU_2547	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Microlunatus	uncultured actinobacterium
OTU_2546	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys	?
OTU_2553	Bacteria	Parcubacteria	Candidatus Azambacteria	?	?	?	?
OTU_2548	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	?	?
OTU_2554	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2550	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	FFCH13075	uncultured actinobacterium	?
OTU_2552	Bacteria	Proteobacteria	Deltaproteobacteria	Bradymonadales	?	?	?
OTU_2556	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	?	?	?
OTU_2555	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NS11-12 marine group	uncultured Bacteroidetes bacterium	?
OTU_2557	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured Acidobacteria bacterium
OTU_2560	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Leptolyngbya	?
OTU_2562	Bacteria	?	?	?	?	?	?
OTU_2559	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	uncultured Blastococcus sp.
OTU_2558	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales Incertae Sedis	Geminicoccus	Geminicoccus roseus DSM 18922
OTU_2561	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
OTU_2566	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Hirsutella rhossiliensis	?
OTU_2563	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera	Acidisphaera rubrifaciens
OTU_2565	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	uncultured Chloroflexi bacterium	?	?
OTU_2564	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	?	?
OTU_2567	Bacteria	Tectomicrobia	Tectomicrobia Incertae Sedis	Unknown Order	Unknown Family	Candidatus Entotheonella	?
OTU_2574	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2568	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	?	?
OTU_2572	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIV	FamilyII	Calothrix	Macrochaete lichenoides SAG 32.92
OTU_2569	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	?
OTU_2571	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium lathyri
OTU_2551	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2573	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Parafilimonas	uncultured Chitinophagaceae bacterium
OTU_2570	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_2575	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	?
OTU_2580	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_2577	Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Blastocatellaceae (Subgroup 4)	Blastocatella	?
OTU_2579	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	uncultured Lactobacillus sp.
OTU_2585	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2576	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	?
OTU_2578	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	Acidibacter	uncultured soil bacterium
OTU_2581	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	?
OTU_2588	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2589	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_2591	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2584	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	?
OTU_2595	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2593	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	?
OTU_2583	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. 11-5
OTU_2586	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	JG34-KF-361	uncultured proteobacterium	?
OTU_2594	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	?	?
OTU_2590	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured delta proteobacterium	?
OTU_2601	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2599	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	?
OTU_2592	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2596	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	Paenirhodobacter sp. TLA-8
OTU_2602	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus Gigarickettsia	?
OTU_2597	Bacteria	Chloroflexi	Chloroflexia	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Herpetosiphon aurantiacus DSM 785
OTU_2598	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured Gemmatimonas sp.
OTU_2603	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	uncultured actinobacterium
OTU_2600	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	?
OTU_2607	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2605	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	?	?
OTU_2606	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Pontibacter	Pontibacter populi
OTU_2604	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	Steroidobacter	bacterium Dok29
OTU_2612	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	?
OTU_2609	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii
OTU_2608	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Dinghuibacter	?
OTU_2610	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	?	uncultured delta proteobacterium
OTU_2613	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter	?
OTU_2619	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2611	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	M05-Pitesti	?	?
OTU_2618	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Negativicoccus	?
OTU_2614	Bacteria	Gemmatimonadetes	S0134 terrestrial group	uncultured Gemmatimonadetes bacterium	?	?	?
OTU_2626	Bacteria	Gracilibacteria	?	?	?	?	?
OTU_2620	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Elev-16S-1332	?	?
OTU_2627	Bacteria	?	?	?	?	?	?
OTU_2617	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	Patulibacter	Colobanthus quitensis
OTU_2621	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	?
OTU_2628	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2624	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Gsoil-1167	?	?
OTU_2622	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	uncultured Acidimicrobidae bacterium
OTU_2633	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2629	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2630	Bacteria	Actinobacteria	?	?	?	?	?
OTU_2623	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	Rheinheimera soli
OTU_2632	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIII	FamilyI	Spirulina	?
OTU_2631	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_2638	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	?
OTU_2635	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	?	uncultured Acetobacteraceae bacterium
OTU_2637	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	?	?
OTU_2636	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas sp. S7-647
OTU_2640	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2643	Bacteria	Cyanobacteria	?	?	?	?	?
OTU_2634	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2645	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	?	?	?
OTU_2641	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	?
OTU_2642	Bacteria	Candidatus Berkelbacteria	?	?	?	?	?
OTU_2647	Bacteria	Verrucomicrobia	?	?	?	?	?
OTU_2646	Bacteria	Chloroflexi	KD4-96	uncultured Chloroflexi bacterium	?	?	?
OTU_2644	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophia defectiva
OTU_2648	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIV	FamilyI	Nodularia	?
OTU_2650	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	288-2	?	?
OTU_2639	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2651	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	?
OTU_2625	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2649	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	uncultured soil bacterium
OTU_2652	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	?	?
OTU_2656	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_2660	Bacteria	Tenericutes	?	?	?	?	?
OTU_2654	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Coriobacteriaceae UCG-002	?
OTU_2659	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	?
OTU_2655	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	uncultured actinobacterium
OTU_2658	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	?	?
OTU_2664	Archaea	Thaumarchaeota	Soil Crenarchaeotic Group(SCG)	uncultured archaeon	?	?	?
OTU_2662	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	?	?	?
OTU_2657	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	uncultured Gemmatimonadetes bacterium	?
OTU_2665	Bacteria	Firmicutes	?	?	?	?	?
OTU_2653	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	?	?
OTU_2667	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2663	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Sva0996 marine group	?	?
OTU_2661	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured eubacterium WD294	?	?
OTU_2670	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_2666	Bacteria	Saccharibacteria	TM7 phylum sp. canine oral taxon 250	?	?	?	?
OTU_2675	Bacteria	Proteobacteria	Gammaproteobacteria	?	?	?	?
OTU_2672	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_2668	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Elev-16S-1332	?	?
OTU_2671	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_2673	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanxanigenens DSM 19645 = NX02
OTU_2678	Bacteria	Proteobacteria	Deltaproteobacteria	?	?	?	?
OTU_2680	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2669	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	Buchnera aphidicola (Hoplocallis pictus)
OTU_2676	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	?
OTU_2679	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	?	?
OTU_2677	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	?	?	?
OTU_2686	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2674	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Candidatus Hamiltonella	Candidatus Hamiltonella defensa
OTU_2684	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	?	?	?
OTU_2681	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured delta proteobacterium
OTU_2688	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rhodovastum	uncultured eubacterium WD236
OTU_2690	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Sclerotinia borealis	?
OTU_2687	Bacteria	Chloroflexi	KD4-96	?	?	?	?
OTU_2683	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella	?
OTU_2685	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	7B-8	?	?
OTU_2689	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Portiera	Candidatus Portiera aleyrodidarum
OTU_2682	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	?
OTU_2694	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2695	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	uncultured Bacteroidetes bacterium
OTU_2692	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	?	?	?
OTU_2700	Bacteria	Cyanobacteria	Chloroplast	?	?	?	?
OTU_2701	Bacteria	?	?	?	?	?	?
OTU_2691	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	uncultured Paenibacillus sp.
OTU_2702	Bacteria	?	?	?	?	?	?
OTU_2693	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	Methylophilus sp. enrichment culture clone MWE_C44
OTU_2698	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavitalea	?
OTU_2696	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	bacterium YC-ZSS-LKJ142
OTU_2697	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	uncultured Adhaeribacter sp.
OTU_2706	Bacteria	Cyanobacteria	Chloroplast	uncultured Chlorophyta	?	?	?
OTU_2707	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_2699	Bacteria	Gemmatimonadetes	S0134 terrestrial group	uncultured Gemmatimonadetes bacterium	?	?	?
OTU_2708	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2710	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2704	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Elev-16S-1332	uncultured microorganism	?
OTU_2703	Bacteria	Actinobacteria	TakashiAC-B11	uncultured actinobacterium	?	?	?
OTU_2709	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Anaerococcus	Anaerococcus octavius
OTU_2713	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2716	Bacteria	Proteobacteria	Deltaproteobacteria	?	?	?	?
OTU_2705	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	?
OTU_2712	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	?	?
OTU_2719	Bacteria	Saccharibacteria	uncultured Candidatus Saccharibacteria bacterium	?	?	?	?
OTU_2714	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIV	FamilyI	Nodularia	?
OTU_2718	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	?
OTU_2711	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	alpha proteobacterium OS-12B
OTU_2715	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	uncultured soil bacterium
OTU_2720	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	?	?
OTU_2724	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	?	?
OTU_2721	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured actinobacterium
OTU_2717	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Saccharibacillus	Saccharibacillus deserti
OTU_2726	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2727	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	?	?	?
OTU_2729	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	?	?	?
OTU_2723	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	JG34-KF-361	uncultured endolithic bacterium	?
OTU_2722	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Endobacter	uncultured eubacterium WD2108
OTU_2725	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	uncultured Gemmatimonadetes bacterium	?
OTU_2731	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2736	Bacteria	Cyanobacteria	Chloroplast	uncultured eukaryote	?	?	?
OTU_2734	Bacteria	Saccharibacteria	?	?	?	?	?
OTU_2732	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	uncultured Chloroflexi bacterium
OTU_2739	Bacteria	Firmicutes	?	?	?	?	?
OTU_2728	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	Veillonella sp. oral taxon 780
OTU_2735	Bacteria	?	?	?	?	?	?
OTU_2741	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2730	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 8	?
OTU_2737	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	?	?
OTU_2742	Bacteria	?	?	?	?	?	?
OTU_2740	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Ameyamaea	Acetobacteraceae bacterium MP03
OTU_2747	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2745	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2750	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2752	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	?	?
OTU_2744	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	?	?
OTU_2748	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	?
OTU_2749	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Salinarimonas	uncultured alpha proteobacterium
OTU_2746	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	?	?
OTU_2756	Bacteria	Saccharibacteria	?	?	?	?	?
OTU_2753	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured Bdellovibrio sp.
OTU_2751	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured Cystobacteraceae bacterium	?
OTU_2754	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	?
OTU_2755	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	?
OTU_2743	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2757	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	?	?
OTU_2759	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	uncultured actinobacterium	?
OTU_2760	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	uncultured actinobacterium	?
OTU_2761	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Mucilaginibacter gotjawali
OTU_2762	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	?
OTU_2758	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Candidatus Portiera	Candidatus Portiera aleyrodidarum
OTU_2765	Bacteria	Cyanobacteria	Cyanobacteria	SubsectionIV	FamilyI	Nostoc	uncultured Nostoc sp.
OTU_2771	Bacteria	Verrucomicrobia	?	?	?	?	?
OTU_2772	Bacteria	?	?	?	?	?	?
OTU_2766	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	uncultured Conexibacteraceae bacterium	?
OTU_2763	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola	Rhodobacter sp. oral taxon C30
OTU_2764	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	uncultured alpha proteobacterium
OTU_2769	Bacteria	Saccharibacteria	uncultured Candidatus Saccharibacteria bacterium	?	?	?	?
OTU_2768	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	?	?
OTU_2773	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2779	Bacteria	Bacteroidetes	Flavobacteriia	?	?	?	?
OTU_2767	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	?	?
OTU_2777	Bacteria	Proteobacteria	Alphaproteobacteria	?	?	?	?
OTU_2774	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	uncultured Sphingobacteriaceae bacterium
OTU_2770	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	Corallococcus coralloides
OTU_2776	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavisolibacter	uncultured Flavisolibacter sp.
OTU_2780	Bacteria	Actinobacteria	Thermoleophilia	?	?	?	?
OTU_2783	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	?	?	?
OTU_2775	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	?
OTU_2784	Bacteria	Proteobacteria	?	?	?	?	?
OTU_2778	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	?	?
OTU_2782	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter	Parviterribacter kavangonensis
OTU_2781	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	?	?
OTU_2786	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga	uncultured Rhodocytophaga sp.
OTU_2785	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus	uncultured eubacterium WCHB1-55
OTU_2790	Bacteria	FBP	?	?	?	?	?
