OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_84	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	Ochroconis_tshawytschae
OTU_82	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	unidentified
OTU_87	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
OTU_83	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unidentified
OTU_85	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Ochrocladosporium	Ochrocladosporium_adansoniae
OTU_86	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_89	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_hasegawianum
OTU_88	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_90	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_92	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_91	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_93	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_94	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Endoconidioma	Endoconidioma_populi
OTU_95	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	Monocillium_mucidum
OTU_96	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_97	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Rhizosphaera	?
OTU_98	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_100	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Endoconidioma	Endoconidioma_populi
OTU_99	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	Laetisaria_arvalis
OTU_102	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_105	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces	Derxomyces_mrakii
OTU_103	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_104	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	Monocillium_mucidum
OTU_101	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	Laetisaria_arvalis
OTU_106	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_107	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_108	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_gloeosporioides
OTU_109	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_110	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Derxomyces	Derxomyces_mrakii
OTU_111	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	?	?
OTU_112	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	unidentified	unidentified
OTU_114	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_gloeosporioides
OTU_115	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	?	?
OTU_113	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_118	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_120	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_116	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	?
OTU_119	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_122	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_117	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_121	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	unidentified	unidentified
OTU_124	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_127	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_126	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
OTU_123	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	unidentified
OTU_129	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_128	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora_lyoniae
OTU_125	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	unidentified
OTU_130	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Pseudocercospora	Pseudocercospora_lyoniae
OTU_131	Fungi	Ascomycota	Dothideomycetes	?	?	?	?
OTU_133	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_134	Fungi	Ascomycota	?	?	?	?	?
OTU_132	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
OTU_136	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_137	Viridiplantae	Anthophyta	Eudicotyledonae	Sapindales	Anacardiaceae	Pistacia	Pistacia_lentiscus
OTU_138	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	unidentified	unidentified
OTU_135	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_140	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	?	?
OTU_142	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_foeniculina
OTU_139	Viridiplantae	Anthophyta	Eudicotyledonae	?	?	?	?
OTU_141	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_143	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_foeniculina
OTU_144	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Angustimassarina	Angustimassarina_acerina
OTU_145	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	?	?
OTU_146	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys_chartarum
OTU_147	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	Sclerostagonospora_rosae
OTU_151	Viridiplantae	Anthophyta	Eudicotyledonae	Myrtales	Myrtaceae	Myrtus	Myrtus_communis
OTU_149	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_inositophila
OTU_150	Viridiplantae	Anthophyta	Eudicotyledonae	Malvales	Cistaceae	Cistus	?
OTU_148	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Macrolepiota	Macrolepiota_procera
OTU_152	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	Sclerostagonospora_rosae
OTU_153	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Macrolepiota	Macrolepiota_procera
OTU_154	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_156	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Dimennazyma	Dimennazyma_cistialbidi
OTU_157	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_inositophila
OTU_155	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_disseminatus
OTU_158	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_disseminatus
OTU_159	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterobrevium	Hysterobrevium_mori
OTU_162	Viridiplantae	Anthophyta	Eudicotyledonae	Myrtales	Myrtaceae	Myrtus	Myrtus_communis
OTU_161	Fungi	unidentified	?	?	?	?	?
OTU_160	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	Stachybotrys_chartarum
OTU_163	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Angustimassarina	Angustimassarina_acerina
OTU_164	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_165	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	Septoria_ekmaniana
OTU_168	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	unidentified
OTU_166	unidentified	unidentified	?	?	?	?	?
OTU_169	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_wieringae
OTU_167	Fungi	Ascomycota	Leotiomycetes	?	?	?	?
OTU_170	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_wieringae
OTU_171	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_174	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	unidentified
OTU_172	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	Septoria_ekmaniana
OTU_173	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_177	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_176	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_178	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_175	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	Ramularia_collo-cygni
OTU_179	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_180	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma_cynaroidis
OTU_183	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Aleurodiscus	?
OTU_182	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	unidentified	unidentified
OTU_181	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	unidentified
OTU_185	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_184	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	?
OTU_186	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_necator
OTU_187	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_188	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Gibberella_avenacea
OTU_191	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	unidentified	unidentified
OTU_190	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Gibberella_avenacea
OTU_189	unidentified	unidentified	unidentified	?	?	?	?
OTU_192	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_196	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_193	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	Pestalotiopsis_biciliata
OTU_194	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Coriolopsis	Coriolopsis_gallica
OTU_195	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Coriolopsis	Coriolopsis_gallica
OTU_198	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_oeirense
OTU_197	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia_pullulans
OTU_199	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_200	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_necator
OTU_202	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis	Pseudomicrostroma	Pseudomicrostroma_phylloplanum
OTU_201	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_oeirense
OTU_204	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_piriformis
OTU_203	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Neocatenulostroma	Neocatenulostroma_microsporum
OTU_206	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_208	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Aleurodiscus	?
OTU_205	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	unidentified
OTU_207	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	Pestalotiopsis_biciliata
OTU_209	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_211	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_inaequale
OTU_212	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromatales_fam_Incertae_sedis	Pseudomicrostroma	Pseudomicrostroma_phylloplanum
OTU_210	unidentified	unidentified	unidentified	?	?	?	?
OTU_213	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia_pullulans
OTU_215	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	Lophiostoma_cynaroidis
OTU_216	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_214	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Neocatenulostroma	Neocatenulostroma_microsporum
OTU_220	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Chlorosarcinopsis	unidentified
OTU_219	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	unidentified	unidentified
OTU_217	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_218	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_224	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_223	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_221	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_222	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_inaequale
OTU_225	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	unidentified
OTU_227	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_argentea
OTU_226	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	unidentified	unidentified
OTU_228	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_232	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_230	Fungi	unidentified	unidentified	unidentified	unidentified	?	?
OTU_229	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	unidentified	unidentified
OTU_231	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU_235	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Chlorosarcinopsis	unidentified
OTU_233	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_macerans
OTU_236	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unidentified	unidentified
OTU_237	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	?	?
OTU_241	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	unidentified	unidentified
OTU_238	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Ramularia	Ramularia_collo-cygni
OTU_240	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU_242	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU_243	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_macerans
OTU_246	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_244	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	unidentified
OTU_247	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromataceae	Microstroma	Microstroma_bacarum
OTU_245	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
OTU_248	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	?
OTU_250	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	unidentified	unidentified
OTU_251	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_249	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unidentified	unidentified
OTU_254	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	unidentified
OTU_252	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	unidentified
OTU_253	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	unidentified
OTU_257	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_jamesii
OTU_255	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	unidentified	unidentified
OTU_259	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
OTU_258	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	unidentified	unidentified
OTU_260	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_platani
OTU_261	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium	?
OTU_234	unidentified	unidentified	unidentified	?	?	?	?
OTU_256	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	unidentified	unidentified
OTU_262	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU_263	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_239	unidentified	unidentified	unidentified	?	?	?	?
OTU_266	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Chlorosarcinopsis	Chlorosarcinopsis_eremi
OTU_264	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_267	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_265	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_268	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	unidentified
OTU_272	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_elongatum
OTU_269	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_273	Fungi	Basidiomycota	Agaricostilbomycetes	unidentified	unidentified	unidentified	unidentified
OTU_270	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Lecania	Lecania_naegelii
OTU_271	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	Thanatephorus_cucumeris
OTU_276	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_274	Viridiplantae	Anthophyta	Eudicotyledonae	Malvales	Cistaceae	Cistus	Cistus_salviifolius
OTU_275	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
OTU_281	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	Trebouxia_jamesii
OTU_277	Fungi	unidentified	unidentified	unidentified	?	?	?
OTU_278	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified
OTU_279	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	?	?
OTU_280	Fungi	Basidiomycota	Agaricomycetes	Agaricales	unidentified	unidentified	unidentified
OTU_282	Fungi	unidentified	unidentified	?	?	?	?
OTU_283	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
OTU_286	Fungi	Basidiomycota	Agaricostilbomycetes	unidentified	unidentified	unidentified	unidentified
OTU_284	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_285	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_hasegawianum
OTU_288	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiaceae	Erythrobasidium	Erythrobasidium_elongatum
OTU_289	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	Chlorosarcinopsis	Chlorosarcinopsis_eremi
OTU_287	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	?	?
OTU_290	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
OTU_292	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_291	Fungi	Ascomycota	unidentified	unidentified	?	?	?
OTU_294	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia_fraserae
OTU_296	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_293	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_298	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_300	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	unidentified	unidentified	unidentified
OTU_301	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_302	Viridiplantae	Chlorophyta	Pleurastrophyceae	Pleurastrales	?	?	?
OTU_295	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	unidentified
OTU_297	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_platani
OTU_299	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	unidentified	unidentified
OTU_304	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Seimatosporium	Seimatosporium_vitis
OTU_303	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU_307	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	unidentified	unidentified	unidentified
OTU_306	Viridiplantae	Anthophyta	Eudicotyledonae	Ericales	Ericaceae	Arbutus	Arbutus_unedo
OTU_308	Fungi	Ascomycota	Sordariomycetes	Xylariales	Amphisphaeriaceae	Seimatosporium	Seimatosporium_vitis
OTU_305	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Passalora	unidentified
OTU_310	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
OTU_309	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_312	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Microstromataceae	Microstroma	Microstroma_bacarum
OTU_313	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	unidentified
OTU_314	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps_polyarthra
OTU_311	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	Pseudopithomyces_rosae
OTU_317	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Passalora	unidentified
OTU_316	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	unidentified	unidentified
OTU_319	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	?
OTU_320	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	unidentified
OTU_315	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	unidentified
OTU_318	Fungi	Ascomycota	Dothideomycetes	Dothideales	unidentified	unidentified	unidentified
OTU_324	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Dictyochloropsis	?
OTU_321	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_327	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_322	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Neofusicoccum_parvum
OTU_325	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	unidentified
OTU_323	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps_polyarthra
OTU_326	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_328	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	unidentified
OTU_331	Fungi	unidentified	unidentified	?	?	?	?
OTU_333	Viridiplantae	Anthophyta	Eudicotyledonae	Brassicales	?	?	?
OTU_330	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
OTU_332	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Kalmusia	Kalmusia_variispora
OTU_329	unidentified	unidentified	unidentified	?	?	?	?
OTU_334	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	unidentified	unidentified
OTU_335	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_336	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	Pseudopithomyces_rosae
OTU_337	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	unidentified	unidentified
OTU_338	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_342	Viridiplantae	Anthophyta	Eudicotyledonae	Brassicales	Brassicaceae	Diplotaxis	?
OTU_343	Viridiplantae	Chlorophyta	Pleurastrophyceae	Pleurastrales	?	?	?
OTU_339	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Pringsheimia	Pringsheimia_euphorbiae
OTU_341	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Sydowiellaceae	Hapalocystis	unidentified
OTU_340	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Schizoxylon	unidentified
OTU_344	Fungi	unidentified	unidentified	?	?	?	?
OTU_346	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
